date,bidopen,bidclose,bidhigh,bidlow,askopen,askclose,askhigh,asklow,tickqty
2020-09-08 19:45:00,124.953,124.928,124.954,124.916,124.973,124.948,124.974,124.933,2966
2020-09-08 20:00:00,124.928,124.899,124.958,124.895,124.948,124.917,124.978,124.912,1383
2020-09-08 20:15:00,124.899,124.905,124.906,124.871,124.917,124.925,124.927,124.891,587
2020-09-08 20:30:00,124.905,124.861,124.91,124.854,124.925,124.877,124.928,124.87,457
2020-09-08 20:45:00,124.861,124.834,124.866,124.812,124.877,124.911,124.911,124.835,849
2020-09-08 21:00:00,124.834,124.834,124.855,124.773,124.911,124.902,124.994,124.895,3725
2020-09-08 21:15:00,124.834,124.711,124.869,124.64,124.902,124.862,124.943,124.784,2403
2020-09-08 21:30:00,124.711,124.733,124.758,124.655,124.862,124.807,124.919,124.784,387
2020-09-08 21:45:00,124.733,124.727,124.779,124.701,124.807,124.793,124.858,124.738,1078
2020-09-08 22:00:00,124.727,124.591,124.74,124.411,124.793,124.62,124.8,124.444,3896
2020-09-08 22:15:00,124.591,124.634,124.712,124.565,124.62,124.661,124.734,124.591,3073
2020-09-08 22:30:00,124.634,124.687,124.692,124.624,124.661,124.709,124.712,124.646,1436
2020-09-08 22:45:00,124.687,124.699,124.712,124.657,124.709,124.723,124.737,124.681,1367
2020-09-08 23:00:00,124.699,124.699,124.72,124.653,124.723,124.719,124.744,124.676,1819
2020-09-08 23:15:00,124.699,124.706,124.749,124.654,124.719,124.73,124.767,124.675,2391
2020-09-08 23:30:00,124.706,124.727,124.736,124.666,124.73,124.746,124.757,124.687,2072
2020-09-08 23:45:00,124.727,124.686,124.731,124.679,124.746,124.707,124.751,124.699,2194
2020-09-09 00:00:00,124.686,124.637,124.701,124.597,124.707,124.656,124.72,124.616,4239
2020-09-09 00:15:00,124.637,124.682,124.699,124.63,124.656,124.702,124.715,124.647,3968
2020-09-09 00:30:00,124.682,124.749,124.784,124.675,124.702,124.768,124.802,124.695,2583
2020-09-09 00:45:00,124.749,124.794,124.796,124.721,124.768,124.813,124.815,124.74,2982
2020-09-09 01:00:00,124.794,124.699,124.794,124.632,124.813,124.718,124.816,124.65,4143
2020-09-09 01:15:00,124.699,124.715,124.721,124.651,124.718,124.735,124.741,124.671,2352
2020-09-09 01:30:00,124.715,124.735,124.758,124.684,124.735,124.756,124.779,124.702,2961
2020-09-09 01:45:00,124.735,124.724,124.771,124.721,124.756,124.744,124.791,124.74,2816
2020-09-09 02:00:00,124.724,124.746,124.761,124.686,124.744,124.765,124.777,124.704,2241
2020-09-09 02:15:00,124.746,124.733,124.748,124.706,124.765,124.751,124.767,124.726,1519
2020-09-09 02:30:00,124.733,124.719,124.733,124.705,124.751,124.735,124.751,124.725,1237
2020-09-09 02:45:00,124.719,124.732,124.74,124.704,124.735,124.753,124.759,124.723,1110
2020-09-09 03:00:00,124.732,124.758,124.77,124.722,124.753,124.776,124.788,124.74,1715
2020-09-09 03:15:00,124.758,124.758,124.785,124.748,124.776,124.777,124.801,124.768,1513
2020-09-09 03:30:00,124.758,124.784,124.79,124.753,124.777,124.802,124.809,124.771,1413
2020-09-09 03:45:00,124.784,124.811,124.811,124.77,124.802,124.83,124.83,124.789,1558
2020-09-09 04:00:00,124.811,124.753,124.812,124.747,124.83,124.772,124.83,124.766,1265
2020-09-09 04:15:00,124.753,124.803,124.805,124.745,124.772,124.822,124.822,124.763,1220
2020-09-09 04:30:00,124.803,124.723,124.804,124.709,124.822,124.742,124.822,124.729,1735
2020-09-09 04:45:00,124.723,124.728,124.732,124.701,124.742,124.746,124.751,124.719,1158
2020-09-09 05:00:00,124.728,124.769,124.783,124.718,124.746,124.787,124.801,124.738,1397
2020-09-09 05:15:00,124.769,124.77,124.797,124.742,124.787,124.789,124.815,124.76,1241
2020-09-09 05:30:00,124.77,124.774,124.809,124.766,124.789,124.794,124.829,124.785,1471
2020-09-09 05:45:00,124.774,124.79,124.794,124.77,124.794,124.808,124.812,124.79,1293
2020-09-09 06:00:00,124.79,124.662,124.789,124.651,124.808,124.682,124.808,124.67,3972
2020-09-09 06:15:00,124.662,124.55,124.666,124.472,124.682,124.571,124.686,124.492,6240
2020-09-09 06:30:00,124.55,124.47,124.587,124.44,124.571,124.488,124.606,124.459,4908
2020-09-09 06:45:00,124.47,124.506,124.529,124.466,124.488,124.525,124.549,124.485,3973
2020-09-09 07:00:00,124.506,124.65,124.662,124.48,124.525,124.67,124.681,124.499,6326
2020-09-09 07:15:00,124.65,124.704,124.756,124.65,124.67,124.723,124.773,124.668,5775
2020-09-09 07:30:00,124.704,124.685,124.752,124.661,124.723,124.704,124.772,124.68,6080
2020-09-09 07:45:00,124.685,124.725,124.728,124.66,124.704,124.743,124.747,124.677,5768
2020-09-09 08:00:00,124.725,124.829,124.904,124.692,124.743,124.848,124.925,124.711,7188
2020-09-09 08:15:00,124.829,124.812,124.854,124.731,124.848,124.829,124.873,124.751,6629
2020-09-09 08:30:00,124.812,124.74,124.821,124.726,124.829,124.759,124.84,124.744,5980
2020-09-09 08:45:00,124.74,124.671,124.759,124.67,124.759,124.691,124.778,124.689,5494
2020-09-09 09:00:00,124.671,124.701,124.719,124.615,124.691,124.72,124.739,124.634,4383
2020-09-09 09:15:00,124.701,124.743,124.743,124.651,124.72,124.761,124.761,124.672,3701
2020-09-09 09:30:00,124.743,124.807,124.812,124.727,124.761,124.826,124.829,124.747,3701
2020-09-09 09:45:00,124.807,124.785,124.887,124.78,124.826,124.801,124.905,124.798,3670
2020-09-09 10:00:00,124.785,124.867,124.888,124.76,124.801,124.886,124.906,124.776,5195
2020-09-09 10:15:00,124.867,124.787,124.875,124.781,124.886,124.806,124.895,124.8,2665
2020-09-09 10:30:00,124.787,124.739,124.794,124.71,124.806,124.757,124.812,124.727,4358
2020-09-09 10:45:00,124.739,124.754,124.805,124.737,124.757,124.773,124.821,124.755,2904
2020-09-09 11:00:00,124.754,124.769,124.78,124.717,124.773,124.788,124.798,124.737,4136
2020-09-09 11:15:00,124.769,124.835,124.882,124.765,124.788,124.853,124.899,124.783,4762
2020-09-09 11:30:00,124.835,124.881,124.921,124.781,124.853,124.9,124.94,124.799,5372
2020-09-09 11:45:00,124.881,124.932,124.949,124.813,124.9,124.95,124.969,124.831,5897
2020-09-09 12:00:00,124.932,125.044,125.106,124.931,124.95,125.063,125.126,124.949,7377
2020-09-09 12:15:00,125.044,125.079,125.083,124.989,125.063,125.097,125.102,125.003,5493
2020-09-09 12:30:00,125.079,125.067,125.092,125.015,125.097,125.086,125.112,125.034,5531
2020-09-09 12:45:00,125.067,125.268,125.452,125.042,125.086,125.286,125.481,125.059,17403
2020-09-09 13:00:00,125.268,125.41,125.47,125.221,125.286,125.428,125.488,125.241,9640
2020-09-09 13:15:00,125.41,125.486,125.535,125.401,125.428,125.505,125.553,125.419,11710
2020-09-09 13:30:00,125.486,125.414,125.522,125.408,125.505,125.432,125.542,125.428,12079
2020-09-09 13:45:00,125.414,125.452,125.522,125.397,125.432,125.471,125.539,125.417,9078
2020-09-09 14:00:00,125.452,125.481,125.51,125.352,125.471,125.5,125.526,125.372,11408
2020-09-09 14:15:00,125.481,125.539,125.576,125.428,125.5,125.559,125.595,125.447,10025
2020-09-09 14:30:00,125.539,125.601,125.613,125.509,125.559,125.619,125.632,125.527,8486
2020-09-09 14:45:00,125.601,125.428,125.638,125.404,125.619,125.447,125.658,125.423,10484
2020-09-09 15:00:00,125.428,125.524,125.53,125.414,125.447,125.544,125.549,125.431,6986
2020-09-09 15:15:00,125.524,125.568,125.587,125.496,125.544,125.587,125.607,125.515,4594
2020-09-09 15:30:00,125.568,125.558,125.594,125.528,125.587,125.576,125.613,125.547,4660
2020-09-09 15:45:00,125.558,125.453,125.564,125.438,125.576,125.473,125.581,125.456,3403
2020-09-09 16:00:00,125.453,125.455,125.499,125.44,125.473,125.475,125.517,125.459,3410
2020-09-09 16:15:00,125.455,125.434,125.484,125.41,125.475,125.452,125.503,125.43,3773
2020-09-09 16:30:00,125.434,125.439,125.443,125.414,125.452,125.458,125.462,125.432,2580
2020-09-09 16:45:00,125.439,125.404,125.461,125.393,125.458,125.423,125.478,125.413,1986
2020-09-09 17:00:00,125.404,125.451,125.474,125.401,125.423,125.469,125.491,125.419,2254
2020-09-09 17:15:00,125.451,125.426,125.47,125.402,125.469,125.446,125.488,125.418,3043
2020-09-09 17:30:00,125.426,125.328,125.429,125.328,125.446,125.348,125.45,125.347,3335
2020-09-09 17:45:00,125.328,125.357,125.38,125.318,125.348,125.376,125.399,125.337,2304
2020-09-09 18:00:00,125.357,125.345,125.392,125.34,125.376,125.366,125.411,125.359,2497
2020-09-09 18:15:00,125.345,125.349,125.377,125.334,125.366,125.369,125.397,125.352,1883
2020-09-09 18:30:00,125.349,125.355,125.383,125.349,125.369,125.373,125.4,125.368,1731
2020-09-09 18:45:00,125.355,125.405,125.408,125.344,125.373,125.423,125.427,125.363,1955
2020-09-09 19:00:00,125.405,125.376,125.422,125.374,125.423,125.394,125.44,125.392,2333
2020-09-09 19:15:00,125.376,125.354,125.386,125.35,125.394,125.372,125.405,125.366,1487
2020-09-09 19:30:00,125.354,125.378,125.395,125.351,125.372,125.398,125.413,125.369,1740
2020-09-09 19:45:00,125.378,125.333,125.388,125.328,125.398,125.352,125.407,125.349,2555
2020-09-09 20:00:00,125.333,125.334,125.36,125.297,125.352,125.353,125.377,125.317,1339
2020-09-09 20:15:00,125.334,125.343,125.358,125.318,125.353,125.362,125.377,125.337,1488
2020-09-09 20:30:00,125.343,125.336,125.365,125.327,125.362,125.352,125.379,125.343,489
2020-09-09 20:45:00,125.336,125.311,125.348,125.305,125.352,125.339,125.363,125.332,479
2020-09-09 21:00:00,125.311,125.284,125.32,125.252,125.339,125.335,125.471,125.332,199
2020-09-09 21:15:00,125.284,125.297,125.309,125.274,125.335,125.343,125.349,125.333,181
2020-09-09 21:30:00,125.297,125.304,125.305,125.278,125.343,125.357,125.357,125.33,3628
2020-09-09 21:45:00,125.304,125.274,125.338,125.271,125.357,125.343,125.405,125.343,1064
2020-09-09 22:00:00,125.274,125.329,125.349,125.278,125.343,125.354,125.38,125.339,1846
2020-09-09 22:15:00,125.329,125.361,125.37,125.327,125.354,125.385,125.393,125.352,997
2020-09-09 22:30:00,125.361,125.394,125.395,125.343,125.385,125.416,125.416,125.364,2029
2020-09-09 22:45:00,125.394,125.397,125.406,125.377,125.416,125.416,125.427,125.398,1046
2020-09-09 23:00:00,125.397,125.372,125.414,125.363,125.416,125.394,125.437,125.384,1648
2020-09-09 23:15:00,125.372,125.378,125.388,125.359,125.394,125.396,125.408,125.38,614
2020-09-09 23:30:00,125.378,125.381,125.399,125.371,125.396,125.4,125.418,125.391,704
2020-09-09 23:45:00,125.381,125.389,125.404,125.375,125.4,125.409,125.422,125.394,945
2020-09-10 00:00:00,125.389,125.448,125.484,125.355,125.409,125.468,125.503,125.375,3461
2020-09-10 00:15:00,125.448,125.465,125.504,125.449,125.468,125.481,125.524,125.468,1915
2020-09-10 00:30:00,125.465,125.484,125.497,125.439,125.481,125.502,125.516,125.456,2112
2020-09-10 00:45:00,125.484,125.398,125.484,125.382,125.502,125.419,125.505,125.404,3340
2020-09-10 01:00:00,125.398,125.399,125.434,125.377,125.419,125.419,125.452,125.397,2606
2020-09-10 01:15:00,125.399,125.444,125.466,125.375,125.419,125.462,125.486,125.395,2667
2020-09-10 01:30:00,125.444,125.419,125.469,125.405,125.462,125.437,125.487,125.425,2816
2020-09-10 01:45:00,125.419,125.467,125.482,125.399,125.437,125.486,125.501,125.418,2759
2020-09-10 02:00:00,125.467,125.472,125.49,125.441,125.486,125.492,125.506,125.46,1904
2020-09-10 02:15:00,125.472,125.487,125.5,125.449,125.492,125.508,125.519,125.469,1477
2020-09-10 02:30:00,125.487,125.495,125.502,125.46,125.508,125.514,125.52,125.479,1741
2020-09-10 02:45:00,125.495,125.469,125.51,125.467,125.514,125.488,125.528,125.486,1322
2020-09-10 03:00:00,125.469,125.431,125.488,125.427,125.488,125.451,125.507,125.446,1713
2020-09-10 03:15:00,125.431,125.421,125.447,125.411,125.451,125.44,125.467,125.431,1184
2020-09-10 03:30:00,125.421,125.446,125.457,125.418,125.44,125.464,125.473,125.436,1227
2020-09-10 03:45:00,125.446,125.433,125.448,125.413,125.464,125.45,125.466,125.431,1210
2020-09-10 04:00:00,125.433,125.385,125.432,125.366,125.45,125.404,125.45,125.387,1285
2020-09-10 04:15:00,125.385,125.383,125.39,125.362,125.404,125.403,125.41,125.383,797
2020-09-10 04:30:00,125.383,125.381,125.407,125.372,125.403,125.401,125.425,125.392,1159
2020-09-10 04:45:00,125.381,125.399,125.42,125.37,125.401,125.418,125.437,125.391,935
2020-09-10 05:00:00,125.399,125.436,125.441,125.397,125.418,125.454,125.461,125.415,1089
2020-09-10 05:15:00,125.436,125.532,125.534,125.434,125.454,125.55,125.552,125.452,1551
2020-09-10 05:30:00,125.532,125.538,125.546,125.481,125.55,125.553,125.563,125.5,1671
2020-09-10 05:45:00,125.538,125.506,125.546,125.503,125.553,125.527,125.564,125.522,1519
2020-09-10 06:00:00,125.506,125.542,125.615,125.484,125.527,125.559,125.635,125.503,3099
2020-09-10 06:15:00,125.542,125.576,125.592,125.514,125.559,125.595,125.61,125.534,3347
2020-09-10 06:30:00,125.576,125.533,125.59,125.503,125.595,125.555,125.608,125.523,2640
2020-09-10 06:45:00,125.533,125.46,125.538,125.457,125.555,125.48,125.557,125.475,2373
2020-09-10 07:00:00,125.46,125.439,125.462,125.374,125.48,125.457,125.482,125.39,5444
2020-09-10 07:15:00,125.439,125.447,125.47,125.416,125.457,125.461,125.488,125.435,4034
2020-09-10 07:30:00,125.447,125.373,125.457,125.354,125.461,125.393,125.474,125.371,4712
2020-09-10 07:45:00,125.373,125.343,125.397,125.32,125.393,125.361,125.417,125.338,3870
2020-09-10 08:00:00,125.343,125.323,125.373,125.319,125.361,125.342,125.389,125.336,3974
2020-09-10 08:15:00,125.323,125.439,125.443,125.323,125.342,125.456,125.458,125.341,2908
2020-09-10 08:30:00,125.439,125.485,125.504,125.427,125.456,125.504,125.52,125.444,2732
2020-09-10 08:45:00,125.485,125.502,125.52,125.448,125.504,125.52,125.538,125.465,3079
2020-09-10 09:00:00,125.502,125.534,125.559,125.49,125.52,125.552,125.577,125.506,3839
2020-09-10 09:15:00,125.534,125.48,125.549,125.475,125.552,125.498,125.566,125.493,3335
2020-09-10 09:30:00,125.48,125.507,125.536,125.47,125.498,125.527,125.554,125.489,3485
2020-09-10 09:45:00,125.507,125.614,125.622,125.5,125.527,125.633,125.639,125.52,3238
2020-09-10 10:00:00,125.614,125.595,125.666,125.592,125.633,125.614,125.685,125.612,3256
2020-09-10 10:15:00,125.595,125.551,125.606,125.548,125.614,125.569,125.626,125.567,2444
2020-09-10 10:30:00,125.551,125.563,125.575,125.536,125.569,125.581,125.594,125.555,2970
2020-09-10 10:45:00,125.563,125.576,125.602,125.539,125.581,125.596,125.621,125.558,2751
2020-09-10 11:00:00,125.576,125.575,125.619,125.569,125.596,125.594,125.637,125.587,3369
2020-09-10 11:15:00,125.575,125.667,125.687,125.575,125.594,125.683,125.706,125.592,3307
2020-09-10 11:30:00,125.667,125.541,125.672,125.528,125.683,125.592,125.689,125.582,4128
2020-09-10 11:45:00,125.541,125.705,125.742,125.505,125.592,125.725,125.762,125.573,8356
2020-09-10 12:00:00,125.705,125.744,125.791,125.658,125.725,125.762,125.809,125.678,7480
2020-09-10 12:15:00,125.744,125.669,125.759,125.66,125.762,125.707,125.779,125.68,5056
2020-09-10 12:30:00,125.669,125.951,126.093,125.653,125.707,125.971,126.123,125.678,35696
2020-09-10 12:45:00,125.951,126.041,126.192,125.926,125.971,126.063,126.212,125.948,17429
2020-09-10 13:00:00,126.041,126.224,126.277,126.04,126.063,126.246,126.293,126.062,11197
2020-09-10 13:15:00,126.224,126.243,126.286,126.162,126.246,126.262,126.306,126.181,9832
2020-09-10 13:30:00,126.243,126.247,126.285,126.147,126.262,126.267,126.305,126.168,11414
2020-09-10 13:45:00,126.247,126.272,126.455,126.242,126.267,126.295,126.472,126.261,9960
2020-09-10 14:00:00,126.272,126.332,126.426,126.272,126.295,126.352,126.444,126.294,7929
2020-09-10 14:15:00,126.332,126.242,126.422,126.24,126.352,126.262,126.439,126.258,6639
2020-09-10 14:30:00,126.242,126.291,126.404,126.235,126.262,126.312,126.422,126.251,7464
2020-09-10 14:45:00,126.291,126.052,126.315,125.996,126.312,126.069,126.333,126.012,11325
2020-09-10 15:00:00,126.052,126.144,126.191,125.97,126.069,126.165,126.209,125.987,7859
2020-09-10 15:15:00,126.144,126.111,126.21,126.101,126.165,126.128,126.227,126.118,5875
2020-09-10 15:30:00,126.111,126.181,126.201,126.099,126.128,126.198,126.219,126.118,6510
2020-09-10 15:45:00,126.181,126.137,126.218,126.091,126.198,126.156,126.238,126.11,5448
2020-09-10 16:00:00,126.137,126.1,126.17,126.058,126.156,126.119,126.188,126.078,6907
2020-09-10 16:15:00,126.1,126.012,126.126,125.992,126.119,126.03,126.145,126.01,5412
2020-09-10 16:30:00,126.012,125.935,126.058,125.935,126.03,125.955,126.075,125.955,4994
2020-09-10 16:45:00,125.935,125.889,125.952,125.807,125.955,125.909,125.97,125.826,7147
2020-09-10 17:00:00,125.889,125.918,125.956,125.854,125.909,125.937,125.973,125.874,5519
2020-09-10 17:15:00,125.918,125.86,125.957,125.841,125.937,125.877,125.975,125.859,3293
2020-09-10 17:30:00,125.86,125.876,125.916,125.835,125.877,125.895,125.934,125.856,3131
2020-09-10 17:45:00,125.876,125.869,125.886,125.834,125.895,125.886,125.907,125.853,2672
2020-09-10 18:00:00,125.869,125.806,125.901,125.79,125.886,125.822,125.919,125.81,2783
2020-09-10 18:15:00,125.806,125.568,125.818,125.528,125.822,125.589,125.836,125.546,5510
2020-09-10 18:30:00,125.568,125.529,125.664,125.526,125.589,125.549,125.683,125.543,6179
2020-09-10 18:45:00,125.529,125.472,125.568,125.47,125.549,125.492,125.585,125.489,4870
2020-09-10 19:00:00,125.472,125.448,125.503,125.394,125.492,125.465,125.52,125.414,4530
2020-09-10 19:15:00,125.448,125.416,125.451,125.314,125.465,125.434,125.47,125.333,5912
2020-09-10 19:30:00,125.416,125.451,125.458,125.391,125.434,125.47,125.477,125.411,4412
2020-09-10 19:45:00,125.451,125.383,125.458,125.369,125.47,125.402,125.477,125.388,4774
2020-09-10 20:00:00,125.383,125.348,125.409,125.348,125.402,125.369,125.427,125.368,1477
2020-09-10 20:15:00,125.348,125.337,125.363,125.311,125.369,125.358,125.382,125.334,1125
2020-09-10 20:30:00,125.337,125.401,125.403,125.334,125.358,125.417,125.419,125.353,508
2020-09-10 20:45:00,125.401,125.373,125.407,125.359,125.417,125.41,125.424,125.388,695
2020-09-10 21:00:00,125.373,125.377,125.394,125.3,125.41,125.439,125.57,125.404,966
2020-09-10 21:15:00,125.377,125.431,125.45,125.354,125.439,125.513,125.548,125.432,4482
2020-09-10 21:30:00,125.431,125.416,125.432,125.36,125.513,125.495,125.521,125.465,1599
2020-09-10 21:45:00,125.416,125.443,125.474,125.414,125.495,125.512,125.536,125.49,5939
2020-09-10 22:00:00,125.443,125.472,125.496,125.425,125.512,125.501,125.542,125.478,3253
2020-09-10 22:15:00,125.472,125.517,125.517,125.468,125.501,125.539,125.54,125.493,2381
2020-09-10 22:30:00,125.517,125.584,125.588,125.517,125.539,125.606,125.609,125.538,1951
2020-09-10 22:45:00,125.584,125.562,125.583,125.551,125.606,125.582,125.606,125.571,1448
2020-09-10 23:00:00,125.562,125.529,125.57,125.503,125.582,125.547,125.589,125.522,1830
2020-09-10 23:15:00,125.529,125.527,125.544,125.516,125.547,125.547,125.563,125.535,881
2020-09-10 23:30:00,125.527,125.541,125.567,125.526,125.547,125.561,125.584,125.545,1342
2020-09-10 23:45:00,125.541,125.494,125.548,125.488,125.561,125.514,125.567,125.507,1562
2020-09-11 00:00:00,125.494,125.511,125.553,125.493,125.514,125.531,125.568,125.509,3481
2020-09-11 00:15:00,125.511,125.54,125.59,125.511,125.531,125.56,125.611,125.532,2675
2020-09-11 00:30:00,125.54,125.547,125.579,125.526,125.56,125.566,125.597,125.543,2188
2020-09-11 00:45:00,125.547,125.6,125.615,125.526,125.566,125.617,125.634,125.545,4042
2020-09-11 01:00:00,125.6,125.684,125.743,125.594,125.617,125.702,125.758,125.614,4858
2020-09-11 01:15:00,125.684,125.669,125.701,125.654,125.702,125.688,125.722,125.673,2342
2020-09-11 01:30:00,125.669,125.614,125.675,125.612,125.688,125.635,125.693,125.631,2037
2020-09-11 01:45:00,125.614,125.647,125.656,125.606,125.635,125.667,125.675,125.626,2285
2020-09-11 02:00:00,125.647,125.644,125.676,125.636,125.667,125.662,125.696,125.654,1259
2020-09-11 02:15:00,125.644,125.644,125.665,125.634,125.662,125.662,125.682,125.652,1363
2020-09-11 02:30:00,125.644,125.651,125.671,125.634,125.662,125.672,125.69,125.653,1596
2020-09-11 02:45:00,125.651,125.65,125.652,125.62,125.672,125.67,125.672,125.637,1579
2020-09-11 03:00:00,125.65,125.614,125.652,125.605,125.67,125.631,125.672,125.625,2032
2020-09-11 03:15:00,125.614,125.587,125.615,125.58,125.631,125.605,125.633,125.598,1052
2020-09-11 03:30:00,125.587,125.621,125.629,125.575,125.605,125.639,125.648,125.593,1840
2020-09-11 03:45:00,125.621,125.633,125.637,125.589,125.639,125.652,125.655,125.607,2011
2020-09-11 04:00:00,125.633,125.638,125.655,125.622,125.652,125.658,125.675,125.64,1707
2020-09-11 04:15:00,125.638,125.625,125.639,125.611,125.658,125.644,125.658,125.629,1957
2020-09-11 04:30:00,125.625,125.639,125.642,125.614,125.644,125.657,125.659,125.631,1360
2020-09-11 04:45:00,125.639,125.643,125.671,125.634,125.657,125.662,125.689,125.65,1114
2020-09-11 05:00:00,125.643,125.639,125.657,125.631,125.662,125.658,125.677,125.65,906
2020-09-11 05:15:00,125.639,125.636,125.641,125.617,125.658,125.657,125.662,125.634,956
2020-09-11 05:30:00,125.636,125.663,125.674,125.634,125.657,125.682,125.689,125.652,1105
2020-09-11 05:45:00,125.663,125.687,125.712,125.647,125.682,125.708,125.73,125.665,2055
2020-09-11 06:00:00,125.687,125.634,125.708,125.598,125.708,125.653,125.731,125.616,4126
2020-09-11 06:15:00,125.634,125.673,125.682,125.626,125.653,125.692,125.699,125.644,2981
2020-09-11 06:30:00,125.673,125.674,125.693,125.627,125.692,125.693,125.711,125.646,3320
2020-09-11 06:45:00,125.674,125.657,125.695,125.653,125.693,125.676,125.715,125.672,3093
2020-09-11 07:00:00,125.657,125.665,125.695,125.622,125.676,125.682,125.712,125.643,4738
2020-09-11 07:15:00,125.665,125.764,125.871,125.657,125.682,125.785,125.891,125.675,7367
2020-09-11 07:30:00,125.764,125.747,125.778,125.693,125.785,125.768,125.797,125.714,4792
2020-09-11 07:45:00,125.747,125.71,125.76,125.659,125.768,125.731,125.778,125.678,4274
2020-09-11 08:00:00,125.71,125.778,125.826,125.704,125.731,125.797,125.846,125.723,4282
2020-09-11 08:15:00,125.778,125.739,125.794,125.733,125.797,125.759,125.812,125.751,3508
2020-09-11 08:30:00,125.739,125.904,125.917,125.736,125.759,125.923,125.935,125.754,5653
2020-09-11 08:45:00,125.904,125.948,125.974,125.885,125.923,125.967,125.992,125.904,4981
2020-09-11 09:00:00,125.948,125.993,126.053,125.932,125.967,126.012,126.07,125.951,6012
2020-09-11 09:15:00,125.993,125.961,126.001,125.916,126.012,125.98,126.019,125.934,3705
2020-09-11 09:30:00,125.961,126.054,126.067,125.96,125.98,126.075,126.087,125.98,4520
2020-09-11 09:45:00,126.054,126.097,126.109,126.042,126.075,126.117,126.131,126.059,3645
2020-09-11 10:00:00,126.097,126.01,126.115,126.007,126.117,126.029,126.136,126.027,3272
2020-09-11 10:15:00,126.01,125.982,126.029,125.97,126.029,126.001,126.049,125.989,3043
2020-09-11 10:30:00,125.982,125.97,126.017,125.932,126.001,125.993,126.035,125.951,4177
2020-09-11 10:45:00,125.97,125.926,125.975,125.888,125.993,125.945,125.997,125.908,3685
2020-09-11 11:00:00,125.926,125.924,125.969,125.907,125.945,125.943,125.986,125.927,4090
2020-09-11 11:15:00,125.924,125.849,125.935,125.837,125.943,125.867,125.954,125.857,3722
2020-09-11 11:30:00,125.849,125.786,125.854,125.782,125.867,125.806,125.873,125.8,3295
2020-09-11 11:45:00,125.786,125.796,125.803,125.766,125.806,125.817,125.821,125.784,3052
2020-09-11 12:00:00,125.796,125.802,125.838,125.763,125.817,125.82,125.856,125.781,3485
2020-09-11 12:15:00,125.802,125.794,125.852,125.778,125.82,125.856,125.87,125.799,3778
2020-09-11 12:30:00,125.794,125.69,125.813,125.679,125.856,125.709,125.859,125.699,6001
2020-09-11 12:45:00,125.69,125.749,125.757,125.63,125.709,125.766,125.775,125.649,4368
2020-09-11 13:00:00,125.749,125.853,125.861,125.707,125.766,125.872,125.879,125.727,5173
2020-09-11 13:15:00,125.853,125.79,125.863,125.76,125.872,125.809,125.882,125.778,4439
2020-09-11 13:30:00,125.79,125.716,125.796,125.649,125.809,125.734,125.815,125.669,9253
2020-09-11 13:45:00,125.716,125.63,125.776,125.618,125.734,125.648,125.793,125.638,7827
2020-09-11 14:00:00,125.63,125.674,125.723,125.625,125.648,125.694,125.744,125.644,7685
2020-09-11 14:15:00,125.674,125.741,125.767,125.655,125.694,125.76,125.786,125.674,5964
2020-09-11 14:30:00,125.741,125.684,125.747,125.676,125.76,125.701,125.767,125.695,4721
2020-09-11 14:45:00,125.684,125.614,125.703,125.592,125.701,125.634,125.723,125.612,7251
2020-09-11 15:00:00,125.614,125.677,125.722,125.608,125.634,125.694,125.74,125.627,6008
2020-09-11 15:15:00,125.677,125.676,125.708,125.658,125.694,125.697,125.728,125.675,3226
2020-09-11 15:30:00,125.676,125.613,125.677,125.608,125.697,125.633,125.697,125.624,3836
2020-09-11 15:45:00,125.613,125.606,125.662,125.589,125.633,125.623,125.681,125.606,3039
2020-09-11 16:00:00,125.606,125.669,125.694,125.587,125.623,125.689,125.712,125.605,3400
2020-09-11 16:15:00,125.669,125.657,125.686,125.651,125.689,125.676,125.705,125.671,2162
2020-09-11 16:30:00,125.657,125.634,125.668,125.616,125.676,125.653,125.686,125.633,2798
2020-09-11 16:45:00,125.634,125.658,125.67,125.628,125.653,125.676,125.689,125.646,2549
2020-09-11 17:00:00,125.658,125.625,125.676,125.594,125.676,125.642,125.695,125.613,2817
2020-09-11 17:15:00,125.625,125.611,125.657,125.594,125.642,125.629,125.676,125.611,3337
2020-09-11 17:30:00,125.611,125.548,125.622,125.542,125.629,125.566,125.64,125.559,3169
2020-09-11 17:45:00,125.548,125.499,125.551,125.493,125.566,125.517,125.57,125.512,2264
2020-09-11 18:00:00,125.499,125.543,125.575,125.476,125.517,125.563,125.591,125.494,2824
2020-09-11 18:15:00,125.543,125.509,125.556,125.496,125.563,125.528,125.573,125.515,2778
2020-09-11 18:30:00,125.509,125.559,125.57,125.504,125.528,125.578,125.589,125.523,3284
2020-09-11 18:45:00,125.559,125.526,125.592,125.526,125.578,125.547,125.61,125.545,3107
2020-09-11 19:00:00,125.526,125.521,125.529,125.487,125.547,125.541,125.548,125.506,2837
2020-09-11 19:15:00,125.521,125.601,125.629,125.519,125.541,125.621,125.648,125.537,3046
2020-09-11 19:30:00,125.601,125.61,125.633,125.594,125.621,125.63,125.654,125.613,2356
2020-09-11 19:45:00,125.61,125.609,125.645,125.592,125.63,125.629,125.664,125.61,2112
2020-09-11 20:00:00,125.609,125.609,125.619,125.593,125.629,125.63,125.641,125.613,828
2020-09-11 20:15:00,125.609,125.614,125.626,125.604,125.63,125.635,125.645,125.62,606
